日期,000300.SH,000905.SH,000852.SH,H11006,H11007,H11008,H11025,AUCI.SHF,.GSPC.NYSE,HSI.HK
2014-07-03,2180.192,4019.647,4980.72,146.0801,148.5025,164.0104,1290.77,1341.4943,1985.4399,23531.44
2014-07-04,2178.695,4004.561,4977.59,146.0081,148.3904,164.0079,1290.91,1342.253,,23546.36
2014-07-07,2176.289,4014.488,4970.87,146.0923,148.419,164.0868,1291.34,1329.8599,1977.65,23540.92
2014-07-08,2180.473,4039.707,5014.86,146.1123,148.4086,164.1243,1291.49,1336.1829,1963.71,23541.38
2014-07-09,2148.71,3982.404,4937.32,146.1207,148.4329,164.1457,1291.65,1341.7472,1972.83,23176.07
2014-07-10,2142.847,3982.198,4935.69,146.1635,148.3754,164.1633,1291.81,1345.7939,1964.6801,23238.99
2014-07-11,2148.009,4029.751,4966.18,146.1784,148.3951,164.1789,1291.96,1357.6812,1967.5699,23233.45
2014-07-14,2171.758,4090.802,5025.24,146.1168,148.4263,164.2418,1292.37,1336.9417,1977.1,23346.67
2014-07-15,2174.976,4093.113,4992.83,146.0667,148.321,164.2481,1292.52,1327.5836,1973.28,23459.96
2014-07-16,2170.868,4062.119,4925.46,145.927,148.1952,164.2111,1292.67,1315.1904,1981.5699,23523.28
2014-07-17,2157.068,4031.44,4907.89,145.5229,147.952,164.146,1292.81,1322.7781,1958.12,23520.87
2014-07-18,2164.144,4042.521,4910.77,144.9115,147.7526,164.058,1292.97,1331.6303,1978.22,23454.79
2014-07-21,2166.295,4030.242,4898.25,144.9602,147.7987,164.0809,1293.38,1331.8833,1973.63,23387.14
2014-07-22,2192.698,4083.288,4966.79,145.031,147.8709,164.129,1293.53,1325.8131,1983.53,23782.11
2014-07-23,2197.833,4057.113,4897.56,145.0318,147.9566,164.1568,1293.68,1324.8015,1987.01,23971.87
2014-07-24,2237.015,4054.223,4859.62,145.0605,148.0008,164.1915,1293.85,1315.1904,1987.98,24141.5
2014-07-25,2260.454,4089.801,4899.73,145.0952,148.0838,164.2195,1294.02,1307.6028,1978.34,24216.01
2014-07-28,2323.897,4168.373,4984.28,145.1529,148.2275,164.2704,1294.44,1319.743,1978.91,24428.63
2014-07-29,2331.369,4207.862,5046.41,145.182,148.257,164.3001,1294.6,1319.996,1969.95,24640.53
2014-07-30,2322.011,4214.836,5088.65,145.1584,148.2699,164.321,1294.75,1313.9258,1970.0699,24732.21
2014-07-31,2350.251,4257.045,5115.58,145.1431,148.2832,164.3703,1294.9,1310.132,1930.67,24756.85
2014-08-01,2329.402,4210.219,5056.04,145.2156,148.3438,164.4146,1295.05,1297.9918,1925.15,24532.43
2014-08-04,2375.62,4278.847,5121.73,145.3158,148.4516,164.4955,1295.47,1309.6262,1938.99,24600.08
2014-08-05,2369.353,4300.12,5170.16,145.3367,148.4957,164.5557,1295.61,1305.5794,1920.21,24648.26
2014-08-06,2363.221,4328.601,5192.31,145.3622,148.5499,164.5974,1295.76,1304.5678,1920.24,24584.13
2014-08-07,2327.457,4286.09,5158.5,145.3715,148.6061,164.6422,1295.91,1317.7197,1909.5699,24387.56
2014-08-08,2331.134,4311.697,5206.2,145.381,148.6321,164.6631,1296.07,1329.607,1931.59,24331.41
2014-08-11,2365.349,4377.018,5285.68,145.4082,148.6966,164.7411,1296.48,1317.9726,1936.92,24646.02
2014-08-12,2357.052,4399.806,5322.3,145.3937,148.7174,164.7763,1296.82,1320.2489,1933.75,24689.41
2014-08-13,2358.901,4401.809,5320.85,145.4187,148.7572,164.8237,1296.78,1320.5018,1946.72,24890.34
2014-08-14,2335.945,4373.504,5302.98,145.5256,148.9304,165.4646,1296.93,1323.5369,1955.1801,24801.36
2014-08-15,2360.635,4423.636,5359.73,145.5401,149.0262,165.5307,1297.08,1322.2722,1955.0601,24954.94
2014-08-18,2374.562,4483.544,5449.27,145.6087,149.1059,165.5988,1297.5,1309.6262,1971.74,24955.46
2014-08-19,2374.768,4496.938,5473.4,145.6131,149.1301,165.6209,1297.66,1305.8324,1981.6,25122.95
2014-08-20,2366.14,4497.399,5461.59,145.6099,149.1226,165.6268,1297.81,1303.809,1986.51,25159.76
2014-08-21,2354.244,4495.44,5477.34,145.595,149.137,165.6435,1297.96,1287.622,1992.37,24994.1
2014-08-22,2365.364,4521.752,5524.37,145.6014,149.1614,165.6748,1298.1,1290.4042,1988.4,25112.23
2014-08-25,2342.863,4487.142,5485.08,145.6663,149.2328,165.7365,1298.51,1287.622,1997.92,25166.91
2014-08-26,2324.092,4407.588,5376.85,145.6862,149.2802,165.7724,1298.67,1300.0152,2000.02,25074.5
2014-08-27,2327.595,4421.212,5406.56,145.7513,149.3824,165.8123,1298.82,1294.7038,2000.12,24918.75
2014-08-28,2311.278,4381.494,5359.56,145.8045,149.4824,165.8875,1298.98,1296.4743,1996.74,24741.0
2014-08-29,2338.287,4427.879,5421.29,145.9286,149.5477,165.9042,1299.15,1298.7506,2003.37,24742.06
2014-09-01,2355.317,4507.442,5522.78,145.9817,149.6708,165.9924,1299.61,1295.7155,,24752.09
2014-09-02,2386.46,4576.12,5604.66,145.9993,149.7077,166.0423,1299.76,1283.5753,2002.28,24749.02
2014-09-03,2408.838,4608.557,5648.72,145.9973,149.7396,166.0684,1299.91,1276.2406,2000.72,25317.95
2014-09-04,2426.224,4647.886,5704.28,145.9903,149.7351,166.0905,1300.07,1276.9993,1997.65,25297.92
2014-09-05,2449.259,4666.474,5722.82,146.0011,149.7441,166.1124,1300.23,1271.688,2007.71,25240.15
2014-09-09,2445.224,4701.699,5757.87,146.0694,149.8224,166.2039,1300.8,1262.8358,1988.4399,
2014-09-10,2432.433,4709.909,5797.45,146.0609,149.8337,166.2102,1300.95,1262.3299,1995.6899,24705.36
2014-09-11,2423.454,4704.942,5790.1,146.0546,149.8454,166.2329,1301.1,1255.2481,1997.45,24662.64
2014-09-12,2438.358,4756.949,5862.17,146.0518,149.8529,166.2308,1301.24,1245.6371,1985.54,24595.32
2014-09-15,2437.189,4807.555,5922.27,146.1271,149.9854,166.3214,1301.64,1242.855,1984.13,24356.99
2014-09-16,2388.765,4645.546,5717.84,146.1489,150.0288,166.3552,1301.81,1246.6488,1998.98,24136.01
2014-09-17,2401.326,4686.047,5757.99,146.2659,150.3042,166.4149,1301.97,1248.6722,2001.5699,24376.41
2014-09-18,2408.664,4719.009,5803.72,146.4475,150.3952,166.4989,1302.13,1235.7732,2011.36,24168.72
2014-09-19,2425.211,4758.727,5870.09,147.2019,150.6753,166.6251,1302.29,1232.7381,2010.4,24306.16
2014-09-22,2378.92,4694.229,5820.68,147.3775,150.9756,166.7668,1302.72,1220.5979,1994.29,23955.49
2014-09-23,2399.462,4754.472,5905.17,147.4352,151.1438,166.8238,1302.92,1223.1271,1982.77,23837.07
2014-09-24,2441.864,4815.71,5984.15,147.3908,151.1373,166.8491,1303.08,1232.2323,1998.3,23921.61
2014-09-25,2436.965,4814.735,5989.88,147.4013,151.1285,166.8583,1303.26,1217.3099,1965.99,23768.13
2014-09-26,2437.201,4829.935,6015.45,147.445,151.1745,166.9274,1303.44,1235.2673,1982.85,23678.41
2014-09-29,2447.799,4877.435,6080.1,147.5411,151.3184,167.0292,1303.92,1228.6914,1977.8,23229.21
2014-09-30,2450.988,4916.119,6127.13,147.5818,151.4247,167.0901,1304.09,1228.4385,1972.29,22932.98
2014-10-08,2478.383,4993.531,6214.97,147.7371,151.5739,167.2714,1305.21,1225.9093,1968.89,23263.33
2014-10-09,2481.955,5004.001,6238.26,147.7738,151.5807,167.2937,1305.37,1234.0027,1928.21,23534.53
2014-10-10,2466.789,4981.853,6216.98,147.7841,151.6195,167.3143,1305.51,1230.0066,1906.13,23088.54
2014-10-13,2454.946,4982.681,6216.67,147.9158,151.6779,167.4098,1305.93,1241.2869,1874.74,23143.38
2014-10-14,2446.562,4966.083,6204.0,148.2919,151.7692,167.4901,1306.07,1240.6293,1877.7,23047.97
2014-10-15,2463.874,4987.707,6222.8,148.9125,152.1744,167.6141,1306.22,1232.8393,1862.49,23140.05
2014-10-16,2444.395,4906.244,6134.74,149.3898,152.5109,167.7179,1306.39,1245.3842,1862.76,22900.94
2014-10-17,2441.732,4860.732,6058.67,149.459,152.6114,168.0568,1306.54,1246.3959,1886.76,23023.21
2014-10-20,2454.711,4929.16,6154.52,149.8011,153.0112,168.2508,1306.94,1247.6605,1904.01,23070.26
2014-10-21,2433.391,4884.024,6103.01,150.2837,153.6651,168.5157,1307.1,1252.7189,1941.28,23088.58
2014-10-22,2418.641,4825.609,6027.51,150.2413,153.8075,168.5982,1307.27,1254.2364,1927.11,23403.97
2014-10-23,2395.936,4755.231,5930.48,150.2041,153.7701,168.6154,1307.49,1248.9251,1950.8199,23333.18
2014-10-24,2390.706,4774.666,5941.93,150.2213,153.7838,168.6676,1307.65,1239.3141,1964.58,23302.2
2014-10-27,2368.832,4809.518,6006.84,150.2888,153.8653,168.7513,1308.1,1235.7732,1961.63,23143.23
2014-10-28,2416.653,4924.955,6163.67,150.4957,154.0325,168.8419,1308.29,1232.2323,1985.05,23520.36
2014-10-29,2451.384,4991.755,6246.7,150.6274,154.239,168.949,1308.48,1235.5203,1982.3,23819.87
2014-10-30,2468.925,4992.63,6241.59,150.7195,154.3606,169.1259,1308.63,1209.2164,1994.65,23702.04
2014-10-31,2508.325,4986.416,6208.61,150.8615,154.448,169.1727,1308.78,1187.9711,2018.05,23998.06
2014-11-03,2512.548,5028.698,6275.99,151.0595,154.7275,169.3908,1309.2,1169.2549,2017.8101,23915.97
2014-11-04,2513.172,5003.47,6231.82,151.2727,155.244,169.7819,1309.38,1167.7374,2012.1,23845.66
2014-11-05,2503.448,4995.443,6227.25,151.7165,155.8996,170.2591,1309.55,1140.6748,2023.5699,23695.62
2014-11-06,2506.067,5024.848,6289.19,151.8296,155.9791,170.5748,1309.71,1142.6982,2031.21,23649.31
2014-11-07,2502.153,4977.255,6228.17,152.0835,156.2236,170.8335,1309.88,1145.7332,2031.92,23550.24
2014-11-10,2565.73,5031.001,6246.61,152.3088,156.6645,171.1368,1310.3,1173.8075,2038.26,23744.7
2014-11-11,2558.612,4881.48,6023.0,152.95,157.0909,171.4923,1310.48,1153.8267,2039.6801,23808.28
2014-11-12,2594.318,4965.384,6120.06,152.8659,157.1855,171.6155,1310.65,1172.2899,2038.25,23938.18
2014-11-13,2579.75,4921.671,6023.78,152.8017,157.0026,171.6389,1310.81,1164.7023,2039.33,24019.94
2014-11-14,2581.093,4909.609,6009.45,152.3745,156.7904,171.6285,1310.96,1156.6088,2039.8199,24087.38
2014-11-17,2567.101,4958.466,6100.83,152.3511,156.5575,171.6981,1311.36,1193.7883,2041.3199,23797.08
2014-11-18,2541.416,4967.651,6139.52,152.5057,156.1388,171.6664,1311.53,1194.0412,2051.8,23529.17
2014-11-19,2537.223,4985.101,6193.56,152.517,156.2329,171.7601,1311.68,1197.835,2048.72,23373.31
2014-11-20,2537.099,4974.626,6185.92,152.5117,156.209,171.783,1311.83,1185.1889,2052.75,23349.64
2014-11-21,2583.455,5029.773,6240.77,152.3631,156.1498,171.3087,1312.0,1196.8233,2063.5,23437.12
2014-11-24,2649.258,5112.119,6293.02,153.3638,157.1599,171.6583,1312.42,1205.9285,2069.4099,23893.14
2014-11-25,2685.561,5189.001,6392.44,153.3585,157.2213,171.9039,1312.63,1206.9402,2067.03,23843.91
2014-11-26,2723.018,5214.21,6435.14,153.3303,157.1934,171.9429,1312.82,1205.4226,2072.8301,24111.98
2014-11-27,2754.49,5251.389,6472.59,153.3571,157.2464,172.0473,1313.0,1203.1463,,24004.28
2014-11-28,2808.819,5245.267,6478.11,153.453,157.2413,172.0708,1313.18,1194.0412,2067.5601,23987.45
2014-12-01,2819.812,5208.139,6392.46,153.5491,157.2856,172.1539,1313.6,1160.1497,2053.4399,23367.45
2014-12-02,2923.94,5277.657,6457.56,153.5197,157.1826,172.144,1313.75,1215.7924,2066.55,23654.3
2014-12-03,2967.549,5339.005,6513.96,153.2605,156.8706,172.0621,1313.91,1211.4927,2074.3301,23428.62
2014-12-04,3104.351,5451.962,6605.32,153.0116,156.6023,171.8652,1314.05,1217.3099,2071.9199,23832.56
2014-12-05,3124.885,5333.892,6462.09,152.2354,156.0844,171.3572,1314.19,1215.5395,2075.3701,24002.64
2014-12-08,3252.881,5412.674,6457.51,152.1621,155.8455,171.0449,1314.59,1204.6639,2060.3101,24047.67
2014-12-09,3106.913,5195.406,6161.37,151.9196,154.8428,169.5822,1314.72,1224.1388,2059.8201,23485.83
2014-12-10,3221.546,5374.097,6366.81,152.2087,154.7445,169.3694,1314.86,1254.7423,2026.14,23524.52
2014-12-11,3183.012,5454.443,6463.32,152.421,155.266,169.4697,1315.0,1241.3374,2035.33,23312.54
2014-12-12,3193.227,5493.2,6545.19,152.716,155.3311,169.5529,1315.14,1238.3024,2002.33,23249.2
2014-12-15,3217.228,5583.597,6658.15,152.6016,155.2328,169.9062,1315.65,1239.0612,1989.63,23027.85
2014-12-16,3303.402,5606.693,6635.26,152.5456,155.1257,169.6662,1315.79,1217.057,1972.74,22670.5
2014-12-17,3360.598,5557.286,6551.12,152.5937,155.1701,169.729,1315.93,1217.5629,2012.89,22585.84
2014-12-18,3345.927,5558.045,6540.88,152.7107,155.4688,169.7976,1316.08,1222.6213,2061.23,22832.21
2014-12-19,3383.167,5524.122,6438.04,152.8734,155.5279,169.9248,1316.24,1226.668,2070.6499,23116.63
2014-12-22,3394.481,5305.209,6120.58,152.9623,155.6673,170.3101,1316.69,1224.8976,2078.54,23408.57
2014-12-23,3324.924,5193.722,6023.37,153.0484,156.0928,170.3242,1316.85,1206.6872,2082.1699,23333.69
2014-12-24,3230.385,5262.365,6154.88,153.3463,156.3353,170.5387,1317.03,1206.4343,2081.8799,23349.34
2014-12-25,3335.419,5364.563,6222.51,153.5542,156.7554,170.7593,1317.2,1204.158,,
2014-12-26,3445.839,5422.751,6233.94,153.4184,156.8202,170.8926,1317.36,1211.4927,2088.77,
2014-12-29,3455.455,5367.637,6098.98,153.6647,156.7978,171.0068,1317.81,1222.1154,2090.5701,23773.18
2014-12-30,3457.554,5275.085,5982.64,153.7765,156.755,171.1315,1317.98,1214.022,2080.3501,23501.1
2014-12-31,3533.705,5322.714,6027.52,153.7386,156.6853,171.3104,1318.14,1222.3684,2058.8999,23605.04
2015-01-05,3641.541,5417.017,6049.79,153.5309,156.6888,171.4252,1318.9,1224.8976,2020.58,23721.32
2015-01-06,3641.059,5479.864,6172.39,153.6932,156.8048,171.4968,1319.08,1236.5319,2002.61,23485.41
2015-01-07,3643.79,5488.242,6166.77,153.5708,156.8023,171.6017,1319.24,1240.5787,2025.9,23681.26
2015-01-08,3559.259,5444.037,6164.11,153.607,156.8883,171.7736,1319.4,1236.7849,2062.1399,23835.53
2015-01-09,3546.723,5409.058,6128.01,153.7378,156.8745,171.9056,1319.56,1240.0728,2044.8101,23919.95
2015-01-12,3513.576,5332.221,6062.28,153.8019,156.9647,172.1156,1320.0,1253.2247,2028.26,24026.46
2015-01-13,3514.04,5405.091,6167.12,154.0171,157.0724,172.3272,1320.2,1259.5478,2023.03,24215.97
2015-01-14,3502.423,5379.738,6139.29,154.3874,157.0973,172.4145,1320.37,1253.9835,2011.27,24112.6
2015-01-15,3604.121,5449.038,6168.66,154.8142,157.3457,172.7041,1320.54,1248.1663,1992.67,24350.91
2015-01-16,3635.146,5520.123,6252.08,155.0325,157.6126,173.0279,1320.71,1283.0695,2019.42,24103.52
2015-01-19,3355.155,5281.895,6109.29,155.308,157.8443,173.2523,1321.17,1304.3148,,23738.49
2015-01-20,3396.222,5472.514,6336.63,155.2568,157.9287,173.3938,1321.33,1303.3032,2022.55,23951.16
2015-01-21,3548.885,5611.694,6465.73,155.4696,157.9332,173.5311,1321.47,1326.319,2032.12,24352.58
2015-01-22,3567.613,5690.156,6568.64,155.5821,158.1789,173.7377,1321.64,1310.3849,2063.1499,24522.63
2015-01-23,3571.732,5633.289,6502.07,155.6548,158.2933,173.7423,1321.81,1322.2722,2051.8201,24850.45
2015-01-26,3607.985,5758.979,6642.61,155.9765,158.4048,173.7978,1322.26,1323.2839,2057.0901,24909.9
2015-01-27,3574.931,5773.816,6693.81,155.8701,158.549,173.6685,1322.43,1314.6846,2029.55,24807.28
2015-01-28,3525.323,5739.919,6666.26,155.7525,158.3344,173.521,1322.59,1319.2372,2002.16,24861.81
2015-01-29,3481.798,5701.205,6625.01,155.646,158.2965,173.3758,1322.75,1311.6496,2021.25,24595.85
2015-01-30,3434.39,5632.728,6546.6,155.5616,158.1843,173.2479,1322.92,1290.1512,1994.99,24507.05
2015-02-02,3353.96,5609.389,6535.9,155.529,158.2596,173.1336,1323.37,1310.6379,2020.85,24484.7
2015-02-03,3437.445,5707.476,6654.55,155.6731,158.3913,172.9431,1323.53,1312.1554,2050.03,24554.78
2015-02-04,3401.768,5683.519,6653.34,155.9598,158.4511,172.7495,1323.7,1296.7272,2041.51,24679.76
2015-02-05,3366.946,5654.217,6654.08,156.432,158.7668,172.9084,1323.86,1302.5444,2062.52,24765.49
2015-02-06,3312.42,5534.785,6526.95,156.0143,158.7342,172.8263,1324.03,1298.4976,2055.47,24679.39
2015-02-09,3345.921,5504.974,6474.82,156.1042,158.8104,172.805,1324.49,1271.688,2046.74,24521.0
2015-02-10,3406.943,5580.704,6555.82,156.1418,158.8282,172.6329,1324.65,1274.976,2068.5901,24528.1
2015-02-11,3434.124,5641.786,6645.51,156.2291,158.7755,172.5799,1324.87,1268.6529,2068.53,24315.02
2015-02-12,3442.874,5681.341,6703.82,156.5907,158.9794,172.6422,1325.06,1253.7306,2088.48,24422.15
2015-02-13,3469.828,5769.272,6815.85,156.7478,159.1581,172.8788,1325.24,1261.8241,2096.99,24682.54
2015-02-16,3499.483,5869.713,6965.3,157.1447,159.36,173.1578,1325.71,1266.1237,,24726.53
2015-02-17,3522.322,5911.098,7020.05,157.4071,159.3766,173.3365,1325.88,1259.5478,2100.3401,24784.88
2015-02-25,3478.729,5906.538,7004.67,157.5862,159.6161,173.6173,1327.05,1245.89,2113.8601,24778.28
2015-02-26,3566.295,5969.557,7045.27,157.4952,159.5385,173.6801,1327.22,1246.6488,2110.74,24902.06
2015-02-27,3572.843,6018.463,7141.89,157.3403,159.5043,173.8199,1327.39,1247.6605,2104.5,24823.29
2015-03-02,3601.265,6139.792,7317.68,157.3323,159.5013,173.9412,1327.84,1261.0653,2117.3899,24887.44
2015-03-03,3507.9,6118.656,7282.11,156.9978,159.3335,173.9782,1328.03,1249.6838,2107.78,24702.78
2015-03-04,3530.822,6210.421,7411.03,156.8168,159.296,173.9986,1328.21,1247.9134,2098.53,24465.38
2015-03-05,3496.344,6208.988,7450.91,156.5941,159.1057,174.0017,1328.39,1242.6021,2101.04,24193.04
2015-03-06,3478.52,6133.026,7338.4,156.2717,158.9823,174.0062,1328.59,1239.3141,2071.26,24164.0
2015-03-09,3537.75,6212.236,7450.82,156.0821,158.8653,174.0448,1329.05,1213.5161,2079.4299,24123.05
2015-03-10,3520.611,6276.485,7566.48,156.1109,158.8049,174.0709,1329.25,1201.3759,2044.16,23896.98
2015-03-11,3524.653,6262.892,7566.31,156.3123,158.8335,174.048,1329.43,1205.1697,2040.24,23717.97
2015-03-12,3592.844,6260.137,7514.45,156.6492,159.0215,174.1793,1329.62,1205.9285,2065.95,23797.96
2015-03-13,3617.657,6329.576,7649.35,156.4757,159.0094,174.2838,1329.85,1199.8584,2053.3999,23823.21
2015-03-16,3705.671,6516.765,7903.36,156.2563,158.7878,174.3967,1330.36,1203.9051,2081.1899,23949.55
2015-03-17,3757.122,6618.054,7993.24,155.9081,158.5723,174.4495,1330.52,1195.0529,2074.28,23901.49
2015-03-18,3846.055,6728.068,8150.95,156.1956,158.5743,174.4238,1330.67,1181.901,2099.5,24120.08
2015-03-19,3839.739,6782.463,8216.62,155.9693,158.5424,174.3153,1330.84,1202.6405,2089.27,24468.89
2015-03-20,3892.574,6850.897,8318.83,156.2752,158.6201,174.4016,1331.01,1200.87,2108.1001,24375.24
2015-03-23,3972.061,7017.154,8560.44,156.3091,158.7135,174.4691,1331.45,1214.5278,2104.4199,24494.51
2015-03-24,3973.046,7046.123,8655.38,156.3862,158.5217,174.4603,1331.61,1219.5862,2091.5,24399.6
2015-03-25,3940.412,7124.872,8784.91,156.3182,158.3723,174.41,1331.8,1219.8391,2061.05,24528.23
2015-03-26,3949.999,7074.437,8611.86,156.0891,158.1913,174.3499,1331.96,1233.7498,2056.1499,24497.08
2015-03-27,3971.697,7155.945,8710.29,155.5815,157.7947,174.2797,1332.13,1230.4618,2061.02,24486.2
2015-03-30,4088.178,7245.497,8719.22,155.6114,157.6279,174.2659,1332.57,1216.0453,2086.24,24855.12
2015-03-31,4051.204,7253.104,8780.74,155.1155,157.0188,174.22,1332.74,1203.1463,2067.8899,24900.89
2015-04-01,4123.895,7425.733,9008.2,155.0746,157.1074,173.9356,1332.9,1205.6756,2059.6899,25082.75
2015-04-02,4124.776,7560.648,9238.05,155.7253,157.3162,174.1093,1333.06,1228.9443,2066.96,25275.64
2015-04-03,4170.538,7679.01,9419.2,155.8678,157.4272,174.176,1333.21,1222.8742,,
2015-04-07,4260.044,7863.284,9600.72,155.6959,157.4607,174.013,1333.78,1233.7498,2076.3301,
2015-04-08,4295.803,7807.997,9455.59,155.3132,157.3444,173.9562,1333.93,1232.991,2081.8999,26236.86
2015-04-09,4262.138,7746.151,9369.66,154.8199,157.278,173.9479,1334.09,1216.5512,2091.1799,26944.39
2015-04-10,4344.416,7952.189,9600.4,155.0731,157.2407,174.0372,1334.24,1217.4617,2102.0601,27272.39
2015-04-13,4421.073,8122.893,9813.6,155.069,157.4935,174.1257,1334.7,1232.991,2092.4299,28016.34
2015-04-14,4438.184,8119.959,9830.06,155.3673,157.7592,174.2095,1334.87,1222.0648,2095.8401,27561.49
2015-04-15,4380.513,7802.747,9441.19,155.6415,157.9455,174.3215,1335.07,1224.0376,2106.6299,27618.82
2015-04-16,4513.546,7912.088,9541.77,155.9714,158.1517,174.4746,1335.29,1236.279,2104.99,27739.71
2015-04-17,4596.136,7980.76,9567.7,155.9697,158.1481,174.5884,1335.47,1230.4618,2081.1799,27653.12
2015-04-20,4521.919,7839.901,9353.61,156.6791,158.7649,174.8921,1335.9,1240.8316,2100.3999,27094.93
2015-04-21,4619.164,8112.687,9716.35,157.3688,159.2457,175.2099,1336.05,1226.1622,2097.29,27850.49
2015-04-22,4739.814,8323.427,9995.26,157.2084,159.3669,175.4446,1336.22,1233.244,2107.96,27933.85
2015-04-23,4740.892,8410.703,10105.27,157.2303,159.2528,175.4902,1336.38,1213.0103,2112.9299,27827.7
2015-04-24,4702.641,8419.095,10123.91,157.1659,159.0365,175.4902,1336.53,1221.6096,2117.6899,28060.98
2015-04-27,4807.592,8513.016,10174.9,157.3719,159.1065,175.5441,1336.93,1211.4927,2108.9199,28433.59
2015-04-28,4741.861,8266.483,9847.89,157.5028,159.1822,175.6234,1337.07,1235.7732,2114.76,28442.75
2015-04-29,4774.326,8428.254,10107.4,157.5785,159.1561,175.6853,1337.24,1241.8433,2106.8501,28400.34
2015-04-30,4749.886,8469.673,10180.49,157.7888,159.2454,175.8142,1337.37,1236.279,2085.51,28133.0
2015-05-04,4787.741,8510.481,10270.13,157.9262,159.3511,175.9722,1337.87,1217.3099,2114.49,28123.82
2015-05-05,4596.837,8199.344,10007.27,157.7385,159.2938,176.044,1338.05,1221.6096,2089.46,27755.54
2015-05-06,4553.327,8082.999,9973.99,157.5696,159.2673,176.1103,1338.23,1229.956,2080.1499,27640.91
2015-05-07,4470.089,7903.478,9806.51,157.3297,159.2964,176.1744,1338.41,1214.2749,2088.0,27289.97
2015-05-08,4558.404,8201.293,10274.38,157.1911,159.468,176.3358,1338.6,1219.3333,2116.1001,27577.34
2015-05-11,4690.532,8558.218,10771.62,157.608,159.7101,176.5221,1339.01,1219.8391,2105.3301,27718.2
2015-05-12,4747.421,8745.678,11051.43,157.5801,159.9657,176.6872,1339.18,1217.057,2099.1201,27407.18
2015-05-13,4718.436,8824.929,11137.3,157.689,160.3599,176.8323,1339.32,1227.6797,2098.48,27249.279
2015-05-14,4700.778,8813.393,11211.1,157.922,160.8438,177.0401,1339.49,1250.1897,2121.1001,27286.55
2015-05-15,4617.47,8742.885,11217.93,158.1996,161.0941,177.2461,1339.69,1251.7072,2122.73,27822.28
2015-05-18,4575.14,8903.595,11542.28,158.2214,161.2264,177.4417,1340.1,1260.5595,2129.2,27591.25
2015-05-19,4731.222,9124.833,11831.36,157.9481,160.9385,177.435,1340.34,1253.2247,2127.8301,27693.54
2015-05-20,4754.919,9277.331,12132.37,157.8166,160.9077,177.4221,1340.56,1235.5203,2125.8501,27585.05
2015-05-21,4840.976,9619.223,12586.05,157.868,160.9148,177.453,1340.73,1239.8199,2130.8201,27523.72
2015-05-22,4951.335,9778.171,12687.29,157.9672,160.8695,177.5401,1340.89,1237.2907,2126.0601,27992.83
2015-05-25,5099.495,10040.09,12877.87,157.98,160.8649,177.6137,1341.22,1235.2673,,
2015-05-26,5198.918,10373.58,13401.31,157.6365,160.7461,177.6469,1341.36,1226.668,2104.2,28249.86
2015-05-27,5181.434,10497.34,13582.55,157.3817,160.5619,177.6632,1341.47,1219.5862,2123.48,28081.21
2015-05-28,4834.007,9868.424,12818.99,157.134,160.4373,177.6655,1341.58,1219.3333,2120.79,27454.31
2015-05-29,4840.829,9966.845,13027.21,157.0705,160.393,177.6187,1341.71,1218.0687,2107.3899,27424.19
2015-06-01,5076.179,10488.31,13691.17,156.8886,160.3341,177.6629,1342.06,1216.8041,2111.73,27597.16
2015-06-02,5161.87,10886.4,14276.32,156.9813,160.4224,177.7108,1342.22,1218.3216,2109.6001,27466.72
2015-06-03,5143.59,10979.99,14356.6,157.0759,160.4896,177.7434,1342.36,1219.8391,2114.0701,27657.47
2015-06-04,5181.416,10965.41,14308.65,157.2826,160.5555,177.8258,1342.55,1209.9752,2095.8401,27551.89
2015-06-05,5230.552,11144.52,14465.75,157.2932,160.5456,177.922,1342.71,1205.6756,2092.8301,27260.16
2015-06-08,5353.751,11030.92,14099.73,157.4857,160.6742,177.9048,1343.04,1202.3876,2079.28,27316.28
2015-06-09,5317.461,11013.74,14106.23,157.6434,160.7133,177.9617,1343.16,1206.9402,2080.1499,26989.52
2015-06-10,5309.112,11208.06,14461.81,157.6011,160.7116,178.0611,1343.27,1212.2515,2105.2,26687.64
2015-06-11,5306.59,11366.29,14768.88,157.3345,160.6616,178.0433,1343.39,1214.5278,2108.8601,26907.85
2015-06-12,5335.115,11545.89,15006.34,157.1705,160.6105,178.036,1343.51,1211.4927,2094.1101,27280.54
2015-06-15,5221.167,11332.89,14707.78,157.2422,160.6849,178.0995,1343.8,1212.7573,2084.4299,26861.81
2015-06-16,5064.821,10879.84,14102.22,157.3037,160.5962,178.0965,1343.92,1216.8041,2096.29,26566.7
2015-06-17,5138.831,11100.55,14407.31,157.425,160.5527,178.1027,1344.04,1207.1931,2100.4399,26753.79
2015-06-18,4930.549,10731.38,13934.21,157.5571,160.6475,178.1643,1344.19,1215.5395,2121.24,26694.66
2015-06-19,4637.052,9987.407,13024.72,157.6976,160.6981,178.2517,1344.37,1226.9209,2109.99,26760.53
2015-06-23,4786.091,10046.88,13047.02,157.5077,160.6858,178.3984,1344.87,1213.2632,2124.2,27333.46
2015-06-24,4880.126,10267.63,13313.79,157.7805,160.5925,178.4414,1345.06,1206.9402,2108.5801,27404.97
2015-06-25,4706.516,9906.104,12760.48,157.6406,160.5858,178.5302,1345.18,1205.1697,2102.3101,27145.75
2015-06-26,4336.195,9078.065,11730.75,157.6702,160.6119,178.5943,1345.33,1200.6171,2101.49,26663.87
